customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
cust4215,male,1,yes,yes,52,yes,no,dsl,yes,yes,yes,no,no,yes,two year,yes,bank transfer,64.56,3357.12,no
cust4216,female,0,no,no,70,yes,no,fiber optic,yes,no,no,yes,no,yes,two year,yes,mailed check,109.63,7674.1,yes
cust4217,male,1,no,yes,59,yes,yes,fiber optic,no,yes,yes,no,yes,no,two year,no,bank transfer,111.24,6563.16,no
cust4218,female,0,yes,yes,13,yes,yes,fiber optic,yes,yes,yes,yes,no,no,two year,yes,bank transfer,63.7,828.1,yes
cust4219,female,1,yes,no,41,no,no phone service,fiber optic,no,no,no,yes,yes,no,two year,no,bank transfer,68.48,2807.68,yes
cust4220,male,1,yes,yes,12,no,no phone service,dsl,yes,no,no,yes,yes,no,month-to-month,no,electronic check,68.56,822.72,no
cust4221,female,0,no,no,50,no,no phone service,dsl,yes,yes,no,yes,no,no,month-to-month,yes,mailed check,47.89,2394.5,no
cust4222,male,1,no,yes,57,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,31.49,1794.93,no
cust4223,male,1,yes,yes,50,yes,no,dsl,yes,no,yes,yes,no,yes,one year,no,credit card,46.2,2310.0,yes
cust4224,female,1,no,no,57,no,no phone service,dsl,yes,yes,no,yes,yes,yes,one year,no,credit card,104.41,5951.37,no
cust4225,female,1,yes,no,54,yes,no,fiber optic,no,yes,yes,no,no,yes,month-to-month,no,electronic check,74.31,4012.74,no
cust4226,male,0,no,yes,66,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,105.02,6931.32,no
cust4227,female,1,no,no,8,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card,94.52,756.16,yes
cust4228,female,1,yes,no,63,yes,no,fiber optic,yes,yes,yes,no,no,yes,two year,no,mailed check,54.86,3456.18,yes
cust4229,female,0,no,yes,9,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card,38.53,346.77,yes
cust4230,male,1,no,yes,60,no,no phone service,dsl,no,yes,yes,no,no,yes,one year,no,electronic check,76.72,4603.2,yes
cust4231,male,1,yes,no,63,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card,113.59,7156.17,no
cust4232,female,1,no,yes,72,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,no,electronic check,103.94,7483.68,no
cust4233,female,1,yes,no,3,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,96.38,289.14,yes
cust4234,female,0,no,no,13,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer,96.42,1253.46,no
cust4235,female,1,yes,no,9,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,electronic check,72.78,655.02,no
cust4236,female,0,yes,no,52,yes,yes,fiber optic,no,yes,no,no,no,yes,one year,no,bank transfer,36.95,1921.4,yes
cust4237,male,1,no,no,62,yes,no,dsl,yes,yes,yes,no,no,yes,two year,no,mailed check,48.55,3010.1,yes
cust4238,female,1,no,no,8,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,electronic check,77.79,622.32,yes
cust4239,male,1,yes,yes,45,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,51.64,2323.8,yes
cust4240,female,0,no,no,53,no,no phone service,dsl,yes,yes,no,yes,yes,yes,one year,yes,electronic check,98.16,5202.48,yes
cust4241,male,1,no,yes,63,no,no phone service,dsl,yes,yes,yes,no,no,no,two year,yes,credit card,57.32,3611.16,yes
cust4242,female,1,no,no,57,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,31.39,1789.23,yes
cust4243,male,0,yes,yes,54,no,no phone service,dsl,yes,no,yes,yes,no,no,two year,yes,mailed check,98.25,5305.5,yes
cust4244,female,0,yes,yes,19,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer,89.81,1706.39,no
cust4245,male,0,yes,yes,67,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,45.32,3036.44,yes
cust4246,male,0,no,no,46,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer,118.11,5433.06,no
cust4247,male,1,no,yes,10,yes,yes,dsl,no,no,no,no,yes,no,one year,yes,mailed check,60.32,603.2,yes
cust4248,male,1,yes,yes,18,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card,88.05,1584.9,yes
cust4249,male,1,yes,no,12,no,no phone service,fiber optic,no,yes,no,yes,yes,yes,month-to-month,no,mailed check,111.04,1332.48,yes
cust4250,male,1,no,yes,49,no,no phone service,fiber optic,no,yes,no,no,no,yes,two year,no,mailed check,35.6,1744.4,yes
cust4251,female,0,no,yes,23,no,no phone service,fiber optic,no,no,no,no,yes,yes,one year,no,electronic check,107.9,2481.7,yes
cust4252,male,1,no,no,62,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,credit card,90.39,5604.18,yes
cust4253,female,1,no,yes,11,yes,no,fiber optic,yes,yes,yes,no,yes,no,one year,no,credit card,36.76,404.36,no
cust4254,female,1,yes,yes,56,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,86.45,4841.2,yes
cust4255,female,1,no,no,55,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer,107.46,5910.3,yes
cust4256,female,0,no,yes,25,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,99.9,2497.5,no
cust4257,female,1,yes,yes,9,no,no phone service,dsl,no,no,no,yes,yes,yes,one year,no,electronic check,96.06,864.54,no
cust4258,male,1,yes,yes,12,yes,yes,fiber optic,no,yes,yes,no,no,yes,two year,yes,credit card,36.13,433.56,yes
cust4259,male,1,no,yes,11,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,39.06,429.66,no
cust4260,male,0,yes,no,38,yes,no,fiber optic,yes,no,yes,yes,no,yes,two year,no,mailed check,74.77,2841.26,no
cust4261,female,0,no,no,28,no,no phone service,fiber optic,no,yes,yes,no,yes,yes,two year,yes,bank transfer,78.01,2184.28,yes
cust4262,male,1,no,no,8,yes,yes,dsl,no,yes,no,no,yes,yes,two year,no,bank transfer,114.36,914.88,no
cust4263,male,1,yes,no,47,yes,yes,fiber optic,yes,yes,no,no,no,no,one year,yes,mailed check,66.87,3142.89,no
cust4264,male,1,yes,yes,36,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,50.25,1809.0,yes
cust4265,male,0,no,no,50,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,39.08,1954.0,yes
cust4266,male,1,yes,no,9,no,no phone service,fiber optic,no,yes,no,no,yes,no,month-to-month,no,bank transfer,25.42,228.78,no
cust4267,female,1,no,yes,60,no,no phone service,fiber optic,yes,yes,yes,no,no,yes,month-to-month,yes,bank transfer,26.87,1612.2,no
cust4268,male,1,no,yes,72,no,no phone service,dsl,no,yes,yes,no,no,yes,month-to-month,no,electronic check,77.42,5574.24,no
cust4269,female,0,no,yes,67,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer,37.63,2521.21,no
cust4270,female,1,yes,no,53,yes,yes,fiber optic,yes,yes,yes,no,no,yes,two year,yes,credit card,105.16,5573.48,no
cust4271,female,1,no,yes,17,no,no phone service,fiber optic,no,no,yes,yes,no,yes,two year,no,credit card,79.65,1354.05,yes
cust4272,female,0,no,yes,53,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,106.49,5643.97,no
cust4273,female,0,no,yes,28,no,no phone service,fiber optic,no,yes,no,yes,yes,no,two year,yes,mailed check,62.75,1757.0,no
cust4274,male,1,yes,no,63,yes,yes,dsl,yes,yes,yes,yes,no,yes,two year,no,bank transfer,79.58,5013.54,no
cust4275,male,0,no,no,15,no,no phone service,fiber optic,no,no,no,yes,no,no,two year,yes,credit card,72.54,1088.1,yes
cust4276,male,1,no,no,19,no,no phone service,fiber optic,no,no,yes,yes,no,yes,two year,yes,electronic check,118.67,2254.73,yes
cust4277,female,0,no,no,70,yes,yes,dsl,yes,no,no,no,no,yes,month-to-month,no,bank transfer,99.68,6977.6,no
cust4278,male,0,yes,no,47,no,no phone service,dsl,yes,yes,yes,yes,yes,no,one year,no,bank transfer,79.54,3738.38,yes
cust4279,male,1,no,no,71,no,no phone service,dsl,no,no,no,no,yes,no,month-to-month,no,credit card,80.66,5726.86,yes
cust4280,female,1,no,no,48,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,44.88,2154.24,no
cust4281,female,1,yes,yes,20,no,no phone service,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,mailed check,93.48,1869.6,yes
cust4282,female,0,yes,yes,37,no,no phone service,fiber optic,no,no,no,yes,yes,yes,two year,yes,credit card,118.28,4376.36,no
cust4283,female,1,no,yes,2,yes,yes,dsl,no,yes,no,no,yes,no,one year,no,credit card,32.94,65.88,no
cust4284,male,1,no,no,64,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,electronic check,83.73,5358.72,no
cust4285,female,1,no,no,36,no,no phone service,dsl,yes,no,yes,no,no,yes,two year,no,credit card,71.79,2584.44,yes
cust4286,female,1,yes,yes,5,yes,yes,fiber optic,no,no,no,yes,no,yes,month-to-month,no,mailed check,105.04,525.2,no
cust4287,male,1,yes,yes,64,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card,20.0,1280.0,no
cust4288,male,0,no,no,7,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card,33.66,235.62,no
cust4289,female,1,yes,no,70,no,no phone service,fiber optic,yes,yes,yes,yes,yes,yes,one year,yes,electronic check,23.71,1659.7,yes
cust4290,male,1,no,no,22,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer,36.29,798.38,no
cust4291,female,0,no,no,46,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,90.79,4176.34,no
cust4292,female,1,yes,no,40,yes,yes,dsl,yes,yes,no,yes,yes,yes,month-to-month,no,credit card,33.97,1358.8,yes
cust4293,male,1,no,no,61,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer,82.23,5016.03,no
cust4294,male,1,yes,no,46,yes,no,dsl,no,yes,yes,yes,no,no,month-to-month,yes,credit card,106.82,4913.72,yes
cust4295,female,1,yes,no,28,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer,23.46,656.88,no
cust4296,female,1,no,yes,35,yes,no,dsl,no,no,yes,no,no,yes,two year,no,credit card,22.68,793.8,yes
cust4297,female,0,yes,no,1,yes,no,dsl,yes,yes,yes,no,yes,yes,two year,yes,mailed check,118.98,118.98,yes
cust4298,male,0,no,no,29,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer,87.33,2532.57,no
cust4299,female,0,yes,no,9,yes,yes,dsl,yes,yes,no,yes,no,yes,month-to-month,yes,bank transfer,34.07,306.63,yes
cust4300,female,1,no,yes,9,no,no phone service,fiber optic,yes,yes,no,yes,no,no,two year,yes,electronic check,50.67,456.03,no
cust4301,female,0,no,yes,22,no,no phone service,fiber optic,no,no,no,no,no,no,two year,yes,mailed check,118.5,2607.0,no
cust4302,female,1,no,no,63,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,42.72,2691.36,yes
cust4303,female,1,yes,yes,66,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,95.28,6288.48,no
cust4304,male,1,no,yes,58,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card,44.12,2558.96,no
cust4305,female,0,yes,yes,70,no,no phone service,fiber optic,yes,no,yes,no,yes,yes,two year,yes,credit card,59.85,4189.5,no
cust4306,female,0,yes,no,55,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer,108.07,5943.85,no
cust4307,female,0,yes,no,13,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card,22.84,296.92,no
cust4308,female,1,yes,no,19,no,no phone service,dsl,no,yes,no,yes,yes,no,one year,no,credit card,50.72,963.68,yes
cust4309,male,0,yes,no,33,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer,68.72,2267.76,no
cust4310,male,1,no,no,65,yes,yes,fiber optic,no,yes,no,yes,no,no,month-to-month,no,electronic check,82.55,5365.75,yes
cust4311,male,0,yes,no,60,no,no phone service,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,credit card,22.82,1369.2,no
cust4312,female,0,no,no,12,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,61.07,732.84,no
cust4313,female,1,no,yes,43,no,no phone service,fiber optic,yes,no,no,no,yes,no,month-to-month,yes,mailed check,54.43,2340.49,yes
cust4314,male,1,yes,no,17,no,no phone service,dsl,no,yes,no,yes,no,yes,month-to-month,yes,credit card,22.69,385.73,no
cust4315,male,0,no,no,68,no,no phone service,dsl,no,no,no,no,yes,yes,month-to-month,yes,credit card,55.54,3776.72,no
cust4316,male,0,no,no,29,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer,113.17,3281.93,yes
cust4317,female,0,yes,no,55,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,credit card,47.46,2610.3,yes
cust4318,female,1,no,no,7,no,no phone service,dsl,yes,no,yes,no,yes,no,one year,no,electronic check,78.56,549.92,yes
cust4319,male,1,yes,no,44,yes,no,dsl,yes,no,no,no,yes,no,one year,no,bank transfer,49.81,2191.64,no
cust4320,male,0,yes,no,5,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,30.67,153.35,yes
cust4321,male,0,yes,no,60,no,no phone service,fiber optic,yes,no,no,yes,yes,yes,one year,no,bank transfer,48.97,2938.2,no
cust4322,female,1,no,yes,6,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,credit card,67.08,402.48,yes
cust4323,female,0,no,yes,7,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,credit card,49.62,347.34,no
cust4324,female,1,no,no,46,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,82.42,3791.32,yes
cust4325,male,1,no,no,57,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,electronic check,114.91,6549.87,yes
cust4326,male,1,yes,yes,54,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer,26.93,1454.22,yes
cust4327,female,1,yes,no,46,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,91.7,4218.2,yes
cust4328,male,1,no,no,10,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer,20.13,201.3,yes
cust4329,female,1,yes,yes,4,no,no phone service,fiber optic,no,yes,no,no,no,yes,one year,yes,bank transfer,20.1,80.4,yes
cust4330,male,0,no,no,67,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,electronic check,33.29,2230.43,no
cust4331,male,1,yes,no,25,yes,yes,dsl,yes,no,no,yes,yes,no,two year,no,bank transfer,67.99,1699.75,no
cust4332,male,1,yes,no,61,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,electronic check,24.8,1512.8,yes
cust4333,male,0,yes,yes,38,no,no phone service,fiber optic,no,no,no,no,no,yes,one year,yes,electronic check,92.22,3504.36,no
cust4334,female,1,yes,yes,32,yes,no,dsl,yes,yes,no,no,yes,no,one year,no,bank transfer,22.93,733.76,yes
cust4335,male,0,yes,no,23,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,electronic check,69.54,1599.42,yes
cust4336,female,1,no,yes,37,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card,87.61,3241.57,yes
cust4337,female,0,no,yes,3,yes,yes,dsl,no,yes,no,no,no,yes,one year,yes,credit card,43.76,131.28,yes
cust4338,female,0,yes,yes,13,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer,77.93,1013.09,no
cust4339,male,1,no,no,34,yes,no,fiber optic,yes,yes,no,no,no,yes,two year,no,mailed check,46.18,1570.12,yes
cust4340,female,1,yes,yes,65,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,41.41,2691.65,yes
cust4341,female,1,yes,yes,8,yes,yes,fiber optic,no,yes,yes,no,no,yes,one year,no,credit card,101.84,814.72,yes
cust4342,female,1,yes,yes,9,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,electronic check,53.29,479.61,no
cust4343,male,0,yes,no,28,yes,no,dsl,yes,yes,yes,no,yes,no,one year,yes,mailed check,101.4,2839.2,yes
cust4344,male,0,no,yes,18,no,no phone service,fiber optic,yes,no,yes,no,no,yes,month-to-month,yes,mailed check,41.69,750.42,no
cust4345,female,0,yes,yes,42,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer,55.59,2334.78,no
cust4346,male,1,no,no,41,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer,30.27,1241.07,yes
cust4347,female,0,yes,yes,70,no,no phone service,dsl,no,no,no,yes,yes,no,one year,yes,mailed check,69.65,4875.5,no
cust4348,female,1,yes,yes,33,yes,no,dsl,yes,no,yes,yes,no,no,two year,yes,mailed check,58.16,1919.28,yes
cust4349,male,1,no,yes,54,yes,no,fiber optic,no,no,no,yes,no,no,one year,no,credit card,20.6,1112.4,yes
cust4350,female,0,yes,no,36,no,no phone service,fiber optic,no,no,yes,no,no,yes,one year,yes,bank transfer,66.49,2393.64,yes
cust4351,male,1,yes,no,56,no,no phone service,fiber optic,yes,yes,no,no,yes,yes,two year,no,bank transfer,27.44,1536.64,yes
cust4352,male,0,no,yes,17,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,103.7,1762.9,no
cust4353,female,1,no,yes,10,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card,69.37,693.7,no
cust4354,male,0,no,yes,44,yes,no,fiber optic,yes,no,no,no,yes,yes,one year,yes,electronic check,89.01,3916.44,no
cust4355,male,1,yes,yes,2,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer,102.11,204.22,yes
cust4356,female,0,yes,yes,14,no,no phone service,dsl,yes,yes,yes,no,no,no,one year,no,bank transfer,25.12,351.68,yes
cust4357,female,0,no,yes,41,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,53.72,2202.52,no
cust4358,male,1,no,no,2,no,no phone service,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,mailed check,22.51,45.02,yes
cust4359,male,1,yes,yes,19,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,24.96,474.24,no
cust4360,female,0,yes,yes,1,yes,no,dsl,no,no,yes,yes,yes,no,two year,no,bank transfer,23.78,23.78,yes
cust4361,male,1,no,yes,2,no,no phone service,fiber optic,no,yes,no,yes,no,no,month-to-month,yes,credit card,67.79,135.58,no
cust4362,male,1,no,no,27,no,no phone service,fiber optic,yes,yes,no,yes,no,yes,month-to-month,no,credit card,65.07,1756.89,yes
cust4363,male,1,no,yes,2,yes,no,fiber optic,yes,yes,yes,no,yes,no,two year,yes,mailed check,26.12,52.24,no
cust4364,male,0,no,no,51,yes,yes,fiber optic,yes,no,yes,no,no,yes,two year,no,credit card,46.24,2358.24,yes
cust4365,male,0,yes,yes,10,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card,44.45,444.5,no
cust4366,male,1,yes,yes,19,yes,yes,dsl,yes,yes,no,no,yes,no,month-to-month,yes,mailed check,49.66,943.54,yes
cust4367,male,1,yes,yes,13,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,84.08,1093.04,yes
cust4368,female,0,yes,yes,48,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,electronic check,89.71,4306.08,yes
cust4369,female,1,no,yes,56,yes,no,fiber optic,yes,no,yes,yes,no,no,month-to-month,no,bank transfer,53.91,3018.96,no
cust4370,female,0,yes,yes,72,yes,yes,dsl,yes,no,yes,yes,yes,yes,one year,yes,mailed check,98.82,7115.04,yes
cust4371,female,1,no,no,56,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,61.79,3460.24,yes
cust4372,female,1,yes,yes,50,no,no phone service,dsl,no,yes,yes,no,yes,yes,month-to-month,no,bank transfer,72.24,3612.0,no
cust4373,male,1,yes,yes,45,yes,yes,dsl,no,yes,no,yes,yes,yes,two year,yes,credit card,34.55,1554.75,no
cust4374,male,0,yes,yes,59,no,no phone service,dsl,yes,no,no,yes,yes,no,month-to-month,no,electronic check,43.29,2554.11,yes
cust4375,male,0,no,no,39,yes,no,dsl,yes,no,no,yes,no,yes,two year,yes,bank transfer,92.76,3617.64,no
cust4376,male,0,yes,yes,21,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer,117.7,2471.7,no
cust4377,female,0,no,no,55,no,no phone service,dsl,yes,no,no,no,no,yes,one year,yes,bank transfer,90.47,4975.85,yes
cust4378,male,1,no,yes,57,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,electronic check,25.42,1448.94,yes
cust4379,male,1,yes,yes,41,no,no phone service,dsl,no,yes,no,no,no,no,two year,no,credit card,34.29,1405.89,yes
cust4380,female,0,no,no,70,yes,yes,dsl,yes,yes,yes,yes,no,no,one year,no,electronic check,64.58,4520.6,yes
cust4381,male,1,yes,no,49,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,93.26,4569.74,no
cust4382,male,1,no,yes,44,yes,no,fiber optic,no,yes,yes,no,no,no,one year,yes,mailed check,36.59,1609.96,yes
cust4383,female,0,yes,no,35,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer,95.08,3327.8,no
cust4384,male,1,no,no,5,yes,no,dsl,yes,no,no,no,yes,no,two year,yes,mailed check,75.58,377.9,no
cust4385,male,1,no,yes,71,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,electronic check,97.45,6918.95,no
cust4386,male,0,yes,yes,51,yes,yes,dsl,yes,yes,yes,no,yes,yes,two year,no,mailed check,75.76,3863.76,yes
cust4387,male,1,yes,yes,57,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,80.25,4574.25,no
cust4388,male,1,yes,no,58,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card,44.87,2602.46,yes
cust4389,female,1,yes,yes,36,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,92.02,3312.72,yes
cust4390,female,0,no,yes,10,yes,yes,fiber optic,no,no,yes,no,no,no,two year,yes,mailed check,104.4,1044.0,no
cust4391,female,0,no,no,50,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,107.13,5356.5,yes
cust4392,female,1,no,no,37,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,22.95,849.15,no
cust4393,female,1,no,yes,20,no,no phone service,fiber optic,no,no,no,yes,no,yes,two year,no,credit card,82.46,1649.2,yes
cust4394,female,1,yes,no,13,no,no phone service,fiber optic,yes,no,yes,yes,yes,no,one year,no,mailed check,118.95,1546.35,yes
cust4395,male,0,no,no,19,yes,yes,dsl,no,no,no,yes,no,no,one year,yes,bank transfer,78.69,1495.11,no
cust4396,female,0,yes,no,56,no,no phone service,dsl,no,no,no,no,no,yes,one year,no,credit card,37.13,2079.28,no
cust4397,female,0,no,yes,45,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,107.76,4849.2,yes
cust4398,male,1,yes,yes,60,yes,no,dsl,no,no,yes,no,no,no,one year,yes,bank transfer,46.43,2785.8,no
cust4399,male,1,yes,yes,68,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,24.5,1666.0,no
cust4400,female,1,yes,no,57,no,no phone service,fiber optic,yes,yes,no,no,yes,no,two year,yes,bank transfer,63.05,3593.85,yes
cust4401,male,1,yes,yes,54,no,no phone service,fiber optic,no,yes,yes,no,no,yes,two year,yes,credit card,30.03,1621.62,yes
cust4402,female,1,yes,yes,37,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,31.52,1166.24,no
cust4403,male,0,no,no,37,yes,yes,dsl,no,yes,no,yes,yes,yes,two year,yes,electronic check,66.33,2454.21,yes
cust4404,female,1,yes,no,14,yes,yes,dsl,no,yes,yes,no,no,yes,month-to-month,yes,mailed check,81.27,1137.78,yes
cust4405,male,1,no,yes,44,no,no phone service,dsl,no,yes,no,no,no,no,two year,no,electronic check,110.54,4863.76,yes
cust4406,male,1,no,no,42,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card,90.53,3802.26,yes
cust4407,female,0,yes,yes,1,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,electronic check,104.26,104.26,no
cust4408,female,1,no,yes,23,yes,yes,fiber optic,no,no,yes,yes,no,no,month-to-month,yes,bank transfer,61.18,1407.14,no
cust4409,female,0,no,yes,64,yes,yes,fiber optic,yes,yes,no,yes,yes,no,two year,yes,electronic check,51.86,3319.04,no
cust4410,female,0,no,no,28,yes,yes,fiber optic,yes,yes,yes,no,no,yes,two year,no,credit card,79.28,2219.84,no
cust4411,female,0,yes,no,4,no,no phone service,fiber optic,no,no,yes,no,yes,yes,one year,yes,credit card,89.55,358.2,yes
cust4412,male,0,yes,yes,41,yes,yes,fiber optic,yes,no,yes,no,no,yes,two year,yes,electronic check,76.83,3150.03,yes
